UNIQUE_SCHOOL_ID,NCES_School_ID,School_Name,Logic_Class,School_Classification,Sum_total_pop,Avg_median_income,StdDev_median_income,City,County_Name,District_ID,School_ID,District_name,Grade_Range,Locale_Type,Locale_Code,NCES_District_ID,SCHID,X,Y,Zip,Avg_Education_LTHS,Avg_Education_CompHS_OrHigher,Avg_Education_SomeCollege_OrHigher,Avg_Education_Bach_OrHigher,Avg_Education_Masters_OrHigher,Avg_Education_Professional_OrHigher,Avg_Education_Doctorate_OrHigher,Avg_CompInternet_NoComputer,Avg_CompInternet_CompButNoInternet,Avg_CompInternet_CompWithSomeInternet,Weighed_Median_Income,Disparity_White,Disparity_Black,Disparity_Hispanic,Disparity_Asian,URG,Total_Student_Count,Teacher_Number,Teacher_Ratio__Based_on_CS_Teacher,SCH_FTETEACH_TOT,SCH_FTETEACH_CERT,SCH_FTETEACH_NOTCERT,SCH_FTECOUNSELORS,SCH_FTESECURITY_LEO,SCH_FTESECURITY_GUA,SCH_FTESERVICES_NUR,SCH_FTESERVICES_PSY,SCH_FTESERVICES_SOC,COMBOKEY,SCH_DISCWODIS_REF_AS_M,SCH_DISCWODIS_REF_AS_F,SCH_DISCWODIS_REF_BL_M,SCH_DISCWODIS_REF_BL_F,SCH_DISCWODIS_REF_WH_M,SCH_DISCWODIS_REF_WH_F,SCH_DISCWODIS_REF_HI_M,SCH_DISCWODIS_REF_HI_F,SCH_DISCWODIS_ARR_AS_M,SCH_DISCWODIS_ARR_AS_F,SCH_DISCWODIS_ARR_BL_M,SCH_DISCWODIS_ARR_BL_F,SCH_DISCWODIS_ARR_WH_M,SCH_DISCWODIS_ARR_WH_F,SCH_DISCWODIS_ARR_HI_M,SCH_DISCWODIS_ARR_HI_F,SCH_ENR_LEP_M,SCH_ENR_LEP_F,SCH_DISCWODIS_ISS_HI_M,SCH_DISCWODIS_ISS_HI_F,SCH_DISCWODIS_ISS_AS_M,SCH_DISCWODIS_ISS_AS_F,SCH_DISCWODIS_ISS_BL_M,SCH_DISCWODIS_ISS_BL_F,SCH_DISCWODIS_ISS_WH_M,SCH_DISCWODIS_ISS_WH_F,SCH_MATHCLASSES_ADVM,SCH_MATHCERT_ADVM,SCH_MATHENR_ADVM_HI_M,SCH_MATHENR_ADVM_HI_F,SCH_MATHENR_ADVM_AS_M,SCH_MATHENR_ADVM_AS_F,SCH_MATHENR_ADVM_BL_M,SCH_MATHENR_ADVM_BL_F,SCH_MATHENR_ADVM_WH_M,SCH_MATHENR_ADVM_WH_F,TOT_MATHENR_ADVM_M,TOT_MATHENR_ADVM_F,SCH_MATHENR_ADVM_LEP_M,SCH_MATHENR_ADVM_LEP_F,SCH_APENR_IND,SCH_APCOURSES,SCH_APSEL,SCH_APENR_HI_M,SCH_APENR_HI_F,SCH_APENR_AS_M,SCH_APENR_AS_F,SCH_APENR_BL_M,SCH_APENR_BL_F,SCH_APENR_WH_M,SCH_APENR_WH_F,TOT_APENR_M,TOT_APENR_F,SCH_APENR_LEP_M,SCH_APENR_LEP_F,SCH_APCOMPENR_BL_M,SCH_APCOMPENR_BL_F,SCH_APCOMPENR_AS_M,SCH_APCOMPENR_AS_F,SCH_APCOMPENR_WH_M,SCH_APCOMPENR_WH_F,SCH_APCOMPENR_HI_M,SCH_APCOMPENR_HI_F,TOT_APCOMPENR_M,TOT_APCOMPENR_F,SCH_COMPCLASSES_CSCI,SCH_COMPCCERT_CSCI,SCH_COMPENR_CSCI_HI_M,SCH_COMPENR_CSCI_HI_F,SCH_COMPENR_CSCI_WH_M,SCH_COMPENR_CSCI_WH_F,SCH_COMPENR_CSCI_BL_M,SCH_COMPENR_CSCI_BL_F,SCH_COMPENR_CSCI_AS_M,SCH_COMPENR_CSCI_AS_F,SCH_INTERNET_FIBER,SCH_INTERNET_WIFI,SCH_INTERNET_SCHDEV,SCH_INTERNET_STUDDEV,SCH_INTERNET_WIFIENDEV,Free_Lunch,Reduced_Lunch,demand_Black,demand_White,demand_Asian,demand_Hispanic
6610196,130234001053,Gilmer High School,"1,1,0",Both without extra teachers,28957,67331.55556,17489.11707,Ellijay,Gilmer County,661,196,Gilmer County,09-12,Rural,41,1302340,1053,-84.49628448,34.67495728,30540,14.56835348,85.43164705,50.17598624,22.37360743,9.008474501,3.028361589,0.865157764,6.642407436,6.74275808,86.61483423,68853.64063,0.222790077,-0.003407155,-0.311754674,0.104296803,31.52000046,1174,1,0.0009,70.31,60.97,9.34,2.0,2.0,0.0,1.0,0.0,1.0,130234001053.0,,,,,,,,,,,,,,,,,60.0,51.0,26.0,10.0,0.0,0.0,0.0,0.0,33.0,20.0,6.0,3.0,3.0,11.0,0.0,0.0,0.0,1.0,22.0,41.0,25.0,53.0,2.0,0.0,Yes,16.0,Yes,8.0,9.0,0.0,2.0,0.0,0.0,53.0,82.0,63.0,95.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,6.0,0.0,11.0,7.0,30.0,19.0,0.0,0.0,0.0,3.0,Yes,Yes,Yes,Yes,1600.0,445.0,0.0,-0.04,0.41,0.33,-0.77
6150502,130057002396,Bryan County High School,"0,1,0",Virtual without extra teachers,11795,69572.57143,10444.62819,Pembroke,Bryan County,615,502,Bryan County,09-12,Rural,41,1300570,2396,-81.61070251,32.14965439,31321,18.13529239,81.86470795,47.6337531,12.81707978,4.382130231,1.928889768,1.415521126,5.803745346,7.847453458,86.34880066,68895.58594,0.350328952,-0.238486841,-0.054276317,-0.008223685,29.28000069,608,0,0.0,39.58,37.58,2.0,3.0,1.0,0.0,0.0,0.0,0.0,130057002396.0,,,,,,,,,,,,,,,,,1.0,2.0,2.0,0.0,1.0,0.0,13.0,4.0,20.0,13.0,3.0,3.0,1.0,1.0,0.0,0.0,3.0,1.0,10.0,18.0,14.0,21.0,0.0,0.0,No,-9.0,-9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Yes,Yes,Yes,Yes,630.0,371.0,197.0,-145.0,213.0,-5.0,-33.0
6800199,130300001259,Jeff Davis High School,"1,0,0",Both without extra teachers,16412,44800.91667,12649.45131,Hazlehurst,Jeff Davis County,680,199,Jeff Davis County,09-12,Town,33,1303000,1259,-82.61442566,31.86978531,31539,20.11131761,79.88868359,39.21606718,9.912614741,2.696956396,0.741316642,0.298821986,10.098608,14.37345603,75.52793694,41774.58984,-0.027877817,-0.040149394,-0.013071896,0.10630919,38.65999985,833,1,0.0012,49.2,46.2,3.0,2.5,1.0,0.0,1.0,0.0,0.0,130300001259.0,,,,,,,,,,,,,,,,,32.0,13.0,15.0,10.0,0.0,0.0,17.0,10.0,27.0,16.0,3.0,2.0,6.0,4.0,0.0,1.0,4.0,6.0,15.0,14.0,28.0,26.0,1.0,0.0,Yes,1.0,No,1.0,1.0,1.0,1.0,0.0,1.0,5.0,9.0,7.0,12.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Yes,Yes,Yes,No,825.0,207.0,57.0,0.15,-0.1,1.05,-0.54
6750295,130282001205,Stockbridge High School,"1,1,0",Both without extra teachers,22181,64589.0,15189.97458,McDonough,Henry County,675,295,Henry County,09-12,Suburb,21,1302820,1205,-84.20074463,33.56082916,30253,10.76451341,89.23548686,51.68995005,19.2740922,7.537358995,1.798578819,1.321134206,1.883524142,14.3785866,83.73788986,61961.49609,0.075533427,-0.082606308,-0.047391444,0.033713046,87.04000092,1543,5,0.0032,77.1,68.1,9.0,4.0,1.0,0.0,1.0,1.0,0.0,130282001205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,16.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,15.0,11.0,11.0,5.0,2.0,1.0,77.0,62.0,11.0,7.0,103.0,78.0,2.0,1.0,Yes,10.0,Yes,1.0,3.0,0.0,1.0,15.0,22.0,3.0,2.0,20.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,20.0,7.0,9.0,2.0,70.0,19.0,2.0,0.0,Yes,Yes,Yes,Yes,1427.0,552.0,110.0,-0.46,0.37,0.34,-0.54
7100106,130402003438,South Paulding High School,"1,0,0",In person without extra teachers,30042,90414.5,29394.02191,Dallas,Paulding County,710,106,Paulding County,09-12,Suburb,21,1304020,3438,-84.83422089,33.78748703,30132,11.21185238,88.78814716,56.290026,23.7898447,8.42766301,2.964301938,2.355311409,2.94951531,3.230441397,93.8200428,92210.57813,0.187428683,-0.05615253,-0.092573218,-0.00209205,33.04999924,1912,4,0.0021,99.0,93.0,6.0,5.0,1.0,1.0,1.0,0.0,0.0,130402003438.0,0.0,0.0,5.0,6.0,25.0,10.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,6.0,4.0,2.0,1.0,0.0,0.0,18.0,5.0,43.0,18.0,9.0,9.0,2.0,11.0,0.0,0.0,21.0,22.0,48.0,76.0,72.0,113.0,0.0,0.0,Yes,15.0,Yes,3.0,10.0,0.0,1.0,11.0,24.0,62.0,105.0,78.0,148.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Yes,Yes,Yes,Yes,523.0,302.0,0.0,-0.01,1.95,-0.05,-1.32
6310115,130123003855,Charles R. Drew High School,"1,1,0",Both without extra teachers,17844,49214.0,23624.98453,Jonesboro,Clayton County,631,115,Clayton County,09-12,Suburb,21,1301230,3855,-84.39788818,33.5892868,30236,13.09460269,86.90539754,50.30075156,15.96731404,5.64658796,0.93554678,0.134600163,4.620156606,5.360043911,90.0197998,44627.62891,-0.015738498,0.397094429,-0.33292979,-0.026029056,93.58000183,1652,1,0.0006,87.0,84.0,3.0,4.0,0.0,0.0,1.09,0.4,0.54,130123003855.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,78.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,34.0,51.0,3.0,2.0,62.0,120.0,5.0,1.0,105.0,178.0,7.0,8.0,Yes,12.0,No,101.0,88.0,5.0,4.0,142.0,223.0,5.0,1.0,256.0,322.0,11.0,18.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Yes,Yes,Yes,No,1704.0,1195.0,0.0,-2.69,-2.17,-3.58,0.06
7180110,130429003850,Quitman County High School,"1,0,0",In person without extra teachers,2180,38983.0,6741.556052,Georgetown,Quitman County,718,110,Quitman County,09-12,Town,32,1304290,3850,-85.08245087,31.8833847,31754,20.83025074,79.16975021,41.89534569,10.94562674,3.938548207,0.0,0.0,16.0878315,25.75477505,58.15739441,39044.22656,0.05046729,0.005607476,0.0,0.0,79.44000244,107,1,0.0093,7.75,5.75,2.0,1.0,0.5,0.0,0.5,0.0,0.0,130429003850.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,No,-9.0,-9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Yes,Yes,Yes,No,107.0,103.0,25.0,0.12,1.08,0.0,0.0
7430201,130522002446,Twiggs County High School,"0,0,0",No without extra teachers,4475,50258.6,24979.62023,Jeffersonville,Twiggs County,743,201,Twiggs County,09-12,Rural,42,1305220,2446,-83.35748291,32.68427658,31044,23.07440262,76.92559814,39.99005737,12.2154171,3.695134258,0.956714094,0.0,16.56829648,12.53523397,70.89647064,53042.87109,,,,,65.70999908,210,0,0.0,13.82,12.82,1.0,1.0,0.75,0.0,0.33,0.0,0.0,130522002446.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,7.0,10.0,5.0,9.0,14.0,20.0,0.0,0.0,Yes,1.0,Yes,0.0,0.0,0.0,1.0,3.0,5.0,3.0,0.0,6.0,7.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Yes,Yes,Yes,Yes,760.0,,,,,,
6761054,130288001222,Perry High School,"1,1,1",Both with extra teachers,24697,69459.17647,39921.86785,Perry,Houston County,676,1054,Houston County,09-12,City,13,1302880,1222,-83.72521973,32.46676254,31069,8.268445944,91.73155373,57.38886547,23.87915698,10.56589727,4.12961067,1.678714915,7.251986184,5.565052478,87.18296151,69114.67188,0.083189815,-0.12712203,0.037320089,0.015961373,40.79999924,1478,4,0.0027,76.21,72.21,4.0,3.0,1.0,0.0,1.2,0.0,0.0,130288001222.0,0.0,0.0,3.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,9.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0,40.0,26.0,39.0,13.0,20.0,19.0,8.0,8.0,1.0,2.0,26.0,27.0,94.0,54.0,134.0,94.0,0.0,1.0,Yes,12.0,Yes,5.0,9.0,4.0,4.0,9.0,26.0,75.0,74.0,96.0,117.0,0.0,0.0,4.0,0.0,1.0,0.0,23.0,4.0,0.0,1.0,29.0,5.0,10.0,0.0,8.0,1.0,70.0,9.0,33.0,9.0,1.0,0.0,Yes,Yes,Yes,Yes,1433.0,583.0,127.0,-0.28,-0.14,0.1,0.34
7063054,130387001406,Columbus High School,"0,0,0",No without extra teachers,12233,44693.09091,23392.77324,Columbus,Muscogee County,706,3054,Muscogee County,09-12,City,12,1303870,1406,-84.96430206,32.47996902,31906,13.74644551,86.25355356,66.0292778,34.67134079,17.23812011,7.629353957,3.186333938,7.527251504,7.796082177,84.67666626,48992.38672,,,,,32.36000061,1131,0,0.0,62.0,58.0,4.0,3.5,1.0,0.0,0.0,0.0,0.0,130387001406.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,32.0,32.0,11.0,15.0,38.0,33.0,23.0,38.0,86.0,110.0,169.0,210.0,0.0,0.0,Yes,29.0,No,36.0,39.0,82.0,69.0,67.0,117.0,243.0,315.0,448.0,574.0,0.0,0.0,8.0,5.0,24.0,2.0,27.0,6.0,5.0,0.0,66.0,13.0,3.0,3.0,5.0,0.0,27.0,6.0,8.0,5.0,24.0,2.0,Yes,Yes,Yes,Yes,1192.0,,,,,,
6910205,130336001371,Long County High School,"1,0,0",In person without extra teachers,12644,61047.83333,16950.35287,Ludowici,Long County,691,205,Long County,09-12,Rural,42,1303360,1371,-81.72445679,31.69053078,31316,18.98921258,81.01078796,39.90771239,11.68400015,3.458632269,1.1251141,1.000438758,4.077012786,9.254774911,86.66821071,53323.05469,0.330645174,-0.296112478,-0.180314302,-0.003308519,47.63999939,1209,1,0.0008,59.2,59.2,0.0,2.32,1.0,0.0,1.0,0.0,0.0,130336001371.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,17.0,3.0,1.0,0.0,0.0,6.0,4.0,5.0,6.0,11.0,11.0,12.0,9.0,0.0,0.0,20.0,17.0,29.0,18.0,64.0,48.0,3.0,1.0,No,-9.0,-9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Yes,Yes,Yes,No,1918.0,697.0,95.0,-89.5,99.94,-1.0,-54.5
6310383,130123004452,Utopian Academy for the Arts High School,"1,0,0",In person without extra teachers,26039,60320.5625,14140.38189,Jonesboro,Clayton County,631,383,Clayton County,09-12,Suburb,21,1301230,4393,-84.31481934,33.59456253,30236,18.81032161,81.18967842,45.08883246,19.78825224,5.411561868,0.975801468,0.395856763,3.740234364,9.813439373,86.44632519,50276.37109,0.0,0.088607594,-0.075949363,-0.006329114,98.73000336,158,2,0.0127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.0,0.0,0.01,0.0,0.0,-0.01
6120105,130044000253,Bleckley County High School,"1,0,0",In person without extra teachers,2997,67284.0,24559.23272,Cochran,Bleckley County,612,105,Bleckley County,09-12,Rural,41,1300440,253,-83.38301086,32.44216919,31014,10.65918899,89.34080887,51.31132698,19.97609472,9.240065575,2.066369236,0.0,5.307715058,15.24418163,79.44810486,60208.96484,0.132024199,-0.123783641,-0.028315946,-0.011922504,26.96999931,671,2,0.003,42.57,42.57,0.0,1.0,1.0,0.0,0.5,0.0,0.0,130044000253.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,5.0,10.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,19.0,29.0,24.0,35.0,0.0,0.0,Yes,4.0,Yes,0.0,1.0,0.0,2.0,0.0,2.0,25.0,33.0,25.0,39.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5.0,5.0,1.0,0.0,28.0,7.0,9.0,1.0,0.0,0.0,Yes,Yes,No,Yes,1020.0,992.0,0.0,-3.13,1.79,0.44,0.09
6600203,130228002560,Northview High School,"1,1,0",Both without extra teachers,20583,168376.2143,54760.858,Atlanta,Fulton County,660,203,Fulton County,09-12,Suburb,21,1302280,2560,-84.17813873,34.03854752,30339,5.917797321,94.08220346,89.01586533,72.53608949,37.72015313,8.849181848,4.728091981,0.330605251,0.310830107,99.3585641,159216.4688,-0.148259282,-0.103998221,-0.053791225,0.325511932,20.43000031,1674,5,0.003,98.89,89.86,9.03,5.0,2.0,0.0,0.6,2.0,1.0,130228002560.0,,,,,,,,,,,,,,,,,39.0,31.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,37.0,32.0,16.0,4.0,192.0,189.0,32.0,31.0,61.0,46.0,310.0,279.0,2.0,9.0,Yes,30.0,No,15.0,18.0,417.0,408.0,18.0,29.0,73.0,72.0,539.0,545.0,9.0,8.0,7.0,3.0,121.0,61.0,13.0,3.0,3.0,1.0,145.0,70.0,24.0,0.0,3.0,1.0,19.0,3.0,8.0,4.0,141.0,73.0,Yes,Yes,Yes,Yes,1804.0,88.0,23.0,-0.58,-0.75,1.74,-0.28
6290102,130117000453,Cedar Shoals High School,"1,0,0",In person without extra teachers,45552,61494.96667,27953.74768,Athens,Clarke County,629,102,Clarke County,09-12,City,12,1301170,453,-83.33154297,33.92412186,30601,11.3094846,88.69051533,69.30688932,45.95288166,20.75329803,8.454926562,5.554474721,2.053885522,7.753704061,90.19241087,63080.60547,0.159238964,-0.111762114,-0.120002523,0.027354628,81.36000061,1443,2,0.0014,102.0,96.0,6.0,6.0,1.0,2.0,1.0,0.0,0.0,130117000453.0,,,,,,,,,,,,,,,,,39.0,43.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,8.0,9.0,25.0,0.0,0.0,29.0,34.0,14.0,3.0,53.0,66.0,2.0,2.0,Yes,20.0,Yes,31.0,42.0,3.0,2.0,27.0,37.0,31.0,37.0,99.0,122.0,2.0,4.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,4.0,4.0,4.0,1.0,6.0,3.0,12.0,2.0,1.0,0.0,Yes,Yes,No,No,1907.0,105.0,35.0,-0.9,0.59,0.05,0.14
6690189,130261002043,West Hall High School,"1,0,0",In person without extra teachers,13711,81590.85714,20740.57178,Gainesville,Hall County,669,189,Hall County,09-12,Rural,41,1302610,2043,-83.90951538,34.21723557,30505,12.38246387,87.61753559,59.51447105,26.61183804,9.085080951,2.380777985,1.122859553,3.057335556,1.203267552,95.73939705,77440.71094,-0.042506043,0.011361805,0.025463335,0.029854955,66.31999969,1241,2,0.0016,70.94,65.88,5.06,2.0,1.0,1.0,0.5,0.0,0.0,130261002043.0,,,,,,,,,,,,,,,,,94.0,85.0,29.0,19.0,0.0,0.0,3.0,4.0,9.0,11.0,42.0,25.0,50.0,46.0,5.0,1.0,7.0,11.0,45.0,34.0,109.0,93.0,9.0,6.0,Yes,6.0,Yes,8.0,24.0,2.0,2.0,0.0,4.0,9.0,9.0,21.0,40.0,0.0,4.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Yes,Yes,Yes,Yes,1142.0,591.0,114.0,1.03,1.88,0.78,-4.28
6433050,130171000612,Bainbridge High School,"1,1,0",Both without extra teachers,4851,48126.6,21882.07358,Bainbridge,Decatur County,643,3050,Decatur County,09-12,Town,32,1301710,612,-84.47705841,30.88451767,39817,20.93415909,79.06584167,43.48206787,15.97262192,7.596122003,2.198741055,1.19601326,18.89323349,18.93064728,62.17612,52868.09766,-0.164070666,-0.03684761,0.234278738,-0.005695688,58.83000183,1229,1,0.0008,86.61,83.49,3.12,4.46,1.0,0.0,1.0,0.4,0.45,130171000612.0,,,,,,,,,,,,,,,,,25.0,15.0,7.0,7.0,1.0,0.0,45.0,34.0,23.0,18.0,58.0,3.0,19.0,20.0,2.0,1.0,78.0,106.0,85.0,76.0,188.0,206.0,4.0,3.0,Yes,3.0,Yes,4.0,0.0,1.0,0.0,1.0,0.0,9.0,13.0,15.0,15.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,9.0,0.0,4.0,3.0,15.0,5.0,48.0,36.0,3.0,1.0,Yes,Yes,Yes,No,0.0,476.0,0.0,-1.46,-1.67,-0.13,3.46
6110386,130042001944,Southwest High School,"1,1,0",Both without extra teachers,26534,31146.61905,12714.99464,Macon,Bibb County,611,386,Bibb County,09-12,City,12,1300420,1944,-83.6737442,32.80607605,31201,22.33364374,77.6663569,36.9496331,9.739209854,1.926500027,0.212128797,0.146583636,11.35888912,10.59378484,78.04732554,25624.17578,-0.0275,0.075000003,-0.035,-0.00125,96.0,800,3,0.0038,52.52,33.4,19.12,4.0,-11.0,-11.0,1.0,0.2,0.2,130042001944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,11.0,18.0,0.0,1.0,11.0,19.0,0.0,0.0,Yes,2.0,Yes,0.0,2.0,0.0,0.0,21.0,20.0,0.0,2.0,21.0,24.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,8.0,0.0,1.0,1.0,3.0,1.0,46.0,41.0,0.0,0.0,Yes,Yes,Yes,Yes,57.0,844.0,0.0,3.16,-1.16,-0.05,-1.47
7190177,130432001520,Rabun County High School,"0,0,1",No with extra teachers,16353,56573.875,11289.53742,Clayton,Rabun County,719,177,Rabun County,09-12,Rural,41,1304320,1520,-83.42321777,34.82699585,30525,10.01068887,89.98931077,59.72252453,27.75885245,12.43569728,3.129602627,0.931675772,4.782089396,6.251974271,88.9659352,55601.07813,0.134431496,-0.009160305,-0.087103255,-0.003053435,20.14999962,655,1,0.0015,49.0,49.0,0.0,2.0,1.0,0.0,0.5,0.0,0.0,130432001520.0,,,,,,,,,,,,,,,,,10.0,5.0,8.0,1.0,0.0,0.0,1.0,0.0,19.0,17.0,8.0,7.0,6.0,2.0,0.0,0.0,0.0,0.0,24.0,20.0,30.0,22.0,0.0,0.0,Yes,9.0,No,4.0,5.0,0.0,0.0,0.0,1.0,22.0,40.0,27.0,46.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0,1.0,0.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,Yes,Yes,Yes,Yes,624.0,250.0,54.0,-0.32,4.63,-0.11,-3.0
7533052,130564001811,Wheeler County High School,"0,0,0",No without extra teachers,10594,40166.0,16142.58718,Alamo,Wheeler County,753,3052,Wheeler County,09-12,Rural,42,1305640,1811,-82.76663208,32.25975037,30411,24.39092859,75.60907237,33.24399715,12.26079247,1.946692482,0.433797706,0.143603993,12.62296029,12.75005137,74.6269883,35557.26172,,,,,42.41999817,264,0,0.0,17.5,13.0,4.5,1.0,0.4,0.0,0.5,0.0,0.0,130564001811.0,,,,,,,,,,,,,,,,,5.0,1.0,1.0,2.0,0.0,0.0,11.0,3.0,11.0,1.0,6.0,2.0,2.0,0.0,0.0,0.0,4.0,4.0,10.0,4.0,16.0,8.0,1.0,0.0,Yes,4.0,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Yes,Yes,Yes,No,266.0,,,,,,
6671410,130255003916,Mountain View High School,"1,0,0",In person without extra teachers,33827,98258.29412,23746.51262,Lawrenceville,Gwinnett County,667,1410,Gwinnett County,09-12,Suburb,21,1302550,3916,-83.95464325,34.05131531,30045,11.39279238,88.60720775,65.64672057,40.03885265,12.11002224,1.393901499,0.589753426,0.091316842,5.516165325,94.39251763,79115.86719,-0.036519084,-0.084462546,-0.163721979,0.255251765,57.58000183,2303,7,0.003,129.93,125.93,4.0,6.0,1.33,0.0,0.0,0.0,0.0,130255003916.0,,,,,,,,,,,,,,,,,88.0,62.0,27.0,15.0,2.0,3.0,27.0,19.0,12.0,9.0,38.0,38.0,67.0,53.0,33.0,43.0,76.0,103.0,98.0,102.0,289.0,309.0,5.0,4.0,Yes,25.0,Yes,54.0,78.0,53.0,76.0,67.0,99.0,139.0,140.0,328.0,409.0,0.0,6.0,5.0,4.0,9.0,5.0,21.0,7.0,10.0,5.0,47.0,22.0,32.0,23.0,57.0,15.0,76.0,32.0,59.0,31.0,31.0,17.0,Yes,Yes,Yes,Yes,595.0,325.0,88.0,0.45,-0.96,0.61,-0.22
